CustomerID,Age,Family,Experience,EducUnder,EducGrad,EducProf,Income,CCAvg,Mortgage,Security,Credit,Online,Loan
3742,53,2,29,0,0,1,51,3.2,0,0,0,1,0
3743,32,1,8,1,0,0,181,6,0,0,1,1,0
3744,40,4,14,0,1,0,78,1.4,194,0,1,1,0
3745,54,3,29,0,0,1,79,1.6,0,0,0,0,0
3746,27,1,3,1,0,0,119,5.4,118,0,0,1,0
3747,63,4,39,0,1,0,49,1.2,109,1,1,1,0
3748,26,3,0,0,1,0,83,3.9,0,0,0,1,1
3749,33,1,7,0,1,0,100,2.7,126,0,0,1,0
3750,43,3,19,1,0,0,70,2.333333333,0,0,0,1,0
3751,57,3,32,0,1,0,52,0.5,0,0,0,1,0
3752,26,4,2,1,0,0,12,1,0,0,0,1,0
3753,55,4,30,0,0,1,82,1.3,219,0,1,0,0
3754,30,2,4,0,1,0,34,0.3,0,0,1,1,0
3755,63,4,37,0,0,1,112,2.4,0,0,1,1,0
3756,55,3,25,0,0,1,42,1,0,0,0,1,0
3757,35,2,11,1,0,0,83,2.2,0,0,0,0,0
3758,45,1,21,0,1,0,142,1.4,0,0,0,1,1
3759,47,2,23,1,0,0,199,6.666666667,0,0,0,1,0
3760,31,4,4,0,1,0,29,1.5,121,0,1,1,0
3761,56,3,26,0,0,1,70,1.4,273,0,1,1,0
3762,49,2,24,0,0,1,25,0.7,0,0,0,1,0
3763,53,2,27,1,0,0,84,1.1,0,0,0,1,0
3764,62,3,36,1,0,0,81,4.4,0,0,1,0,0
3765,63,2,37,1,0,0,15,0.4,0,0,0,0,0
3766,26,3,0,0,0,1,54,0.3,0,0,0,1,0
3767,59,4,35,0,1,0,108,3.8,304,0,0,1,1
3768,40,4,16,1,0,0,83,2.666666667,0,0,1,1,0
3769,42,1,16,0,0,1,62,0.7,170,0,1,1,0
3770,29,2,4,1,0,0,134,3.3,204,0,0,0,0
3771,40,3,16,1,0,0,75,2.333333333,79,0,0,0,0
3772,31,2,7,0,1,0,109,2,341,0,1,0,0
3773,35,2,10,1,0,0,152,3,0,0,0,1,0
3774,62,4,36,0,0,1,83,2.4,0,1,0,0,0
3775,51,4,26,0,0,1,52,1.8,0,0,0,1,0
3776,32,2,6,0,0,1,31,2,0,0,1,1,0
3777,27,3,3,0,0,1,135,2.7,449,0,1,0,1
3778,62,1,37,1,0,0,98,0.9,151,0,0,1,0
3779,66,4,41,0,1,0,14,0.6,0,0,0,0,0
3780,53,4,27,1,0,0,64,2.6,0,0,1,1,0
3781,49,2,25,1,0,0,109,6.8,0,0,0,0,0
3782,65,1,40,1,0,0,118,1.3,333,0,1,1,0
3783,30,4,5,0,1,0,80,2.2,0,1,0,1,0
3784,60,3,34,0,0,1,51,1.4,0,0,0,0,0
3785,30,4,6,0,1,0,115,3.8,0,0,0,1,1
3786,54,1,28,1,0,0,83,2.4,0,0,0,1,0
3787,54,1,28,1,0,0,90,0.3,0,0,0,1,0
3788,37,4,12,1,0,0,28,1.7,0,1,0,1,0
3789,32,2,7,1,0,0,82,2.5,221,0,1,1,0
3790,51,3,27,1,0,0,24,0.4,0,0,1,1,0
3791,46,2,22,1,0,0,71,1.7,0,0,1,1,0
3792,41,1,17,1,0,0,80,0.3,0,0,0,0,0
3793,62,4,36,0,0,1,109,1.7,0,0,0,1,0
3794,54,1,28,1,0,0,140,2.9,0,0,0,1,0
3795,52,4,27,0,1,0,39,0.2,0,1,0,1,0
3796,51,1,25,0,1,0,39,1.2,98,0,0,1,0
3797,24,3,-2,0,1,0,50,2.4,0,1,0,0,0
3798,61,2,35,1,0,0,31,0.3,0,0,0,1,0
3799,55,3,25,0,0,1,35,1,144,0,1,1,0
3800,37,4,11,1,0,0,44,0.2,0,0,1,0,0
3801,64,1,38,0,0,1,35,0.5,0,0,0,1,0
3802,34,2,8,1,0,0,20,0.3,106,0,1,1,0
3803,31,4,7,0,1,0,10,0.7,0,0,0,1,0
3804,42,4,18,0,0,1,83,2,0,0,0,1,0
3805,47,2,22,1,0,0,203,8.8,0,0,0,1,0
3806,29,3,5,1,0,0,84,0.8,0,0,0,0,0
3807,34,4,8,1,0,0,41,0.8,0,0,0,0,0
3808,36,2,11,1,0,0,164,7.8,0,0,1,1,0
3809,34,2,10,1,0,0,152,6.5,0,0,0,0,0
3810,26,4,2,1,0,0,62,1.6,0,1,0,0,0
3811,48,4,24,1,0,0,12,1,89,0,0,0,0
3812,47,4,23,1,0,0,28,0.6,0,0,0,1,0
3813,39,1,13,1,0,0,52,2,0,0,1,0,0
3814,62,3,37,0,1,0,19,1.3,97,0,0,1,0
3815,34,3,9,1,0,0,35,1.3,0,0,0,0,0
3816,43,4,19,1,0,0,28,0.3,96,0,0,1,0
3817,55,3,30,0,1,0,70,2,0,0,1,1,0
3818,65,1,40,1,0,0,140,0.9,0,0,0,0,0
3819,26,4,0,0,0,1,102,2.3,0,0,0,0,0
3820,57,4,27,0,0,1,50,2,0,0,0,1,0
3821,32,3,7,1,0,0,61,2.3,205,0,1,1,0
3822,35,2,9,0,1,0,188,3.7,259,0,0,1,1
3823,63,4,33,0,0,1,178,9,0,0,0,0,1
3824,49,4,25,0,1,0,44,0.9,194,0,0,1,0
3825,23,4,-1,1,0,0,12,1,0,1,1,0,0
3826,30,4,6,1,0,0,69,3.4,188,0,1,0,0
3827,43,1,19,1,0,0,132,5,0,0,0,0,0
3828,39,2,14,1,0,0,128,3.9,196,0,0,1,0
3829,31,4,6,1,0,0,44,0.8,122,0,0,1,0
3830,65,1,39,0,0,1,44,0.5,0,0,1,1,0
3831,34,2,8,0,0,1,34,2,0,1,0,1,0
3832,37,2,12,1,0,0,132,3.9,0,0,0,0,0
3833,62,2,38,1,0,0,158,2.1,0,0,1,0,0
3834,33,1,9,1,0,0,83,0.1,0,0,0,1,0
3835,48,1,22,0,0,1,28,1.4,75,0,0,1,0
3836,33,3,9,0,0,1,131,2.2,0,1,0,0,1
3837,45,3,19,0,1,0,31,0.5,0,0,1,1,0
3838,44,4,19,0,1,0,40,0,0,0,0,1,0
3839,37,2,11,1,0,0,71,1.8,127,1,0,0,0
3840,31,2,5,0,0,1,42,2,0,0,0,1,0
3841,56,3,31,0,1,0,35,0.1,114,0,0,0,0
3842,30,2,4,1,0,0,81,0.2,0,0,0,1,0
3843,61,2,35,1,0,0,91,2,0,0,0,1,0
3844,32,4,7,0,1,0,129,5.2,0,0,1,0,1
3845,51,1,27,1,0,0,75,2.7,0,0,0,0,0
3846,26,4,1,0,1,0,54,0.6,230,0,0,0,0
3847,31,1,5,1,0,0,43,1.5,0,0,0,0,0
3848,43,4,18,0,1,0,94,1.1,0,0,0,0,0
3849,57,4,32,0,0,1,84,1.3,0,0,1,0,0
3850,42,1,18,0,1,0,34,2,0,1,0,0,0
3851,48,4,23,1,0,0,15,0.8,0,0,0,1,0
3852,46,2,21,0,0,1,99,3.8,194,0,0,1,0
3853,33,1,7,0,1,0,15,0.4,82,1,1,1,0
3854,45,4,21,0,0,1,83,2,0,0,0,1,0
3855,31,4,6,0,0,1,83,1.8,0,0,0,1,0
3856,42,1,18,1,0,0,143,1.7,0,1,0,1,0
3857,56,4,30,0,0,1,81,2.6,0,0,0,1,0
3858,63,1,39,0,1,0,39,1.9,0,0,0,0,0
3859,42,2,18,0,1,0,158,0.4,277,0,1,0,1
3860,50,1,24,0,0,1,62,1.4,0,0,0,0,0
3861,31,2,6,1,0,0,64,0.1,0,0,1,1,0
3862,65,1,40,0,1,0,29,1.5,0,0,0,0,0
3863,60,3,34,1,0,0,64,2.5,0,0,0,1,0
3864,34,4,10,0,1,0,21,0.7,0,0,0,1,0
3865,62,2,32,0,0,1,142,2.8,0,0,1,0,1
3866,56,3,30,1,0,0,64,2.5,0,0,0,0,0
3867,51,4,25,1,0,0,40,1.8,0,1,1,0,0
3868,44,3,19,0,1,0,61,2.7,0,0,0,0,0
3869,41,1,16,0,0,1,44,0.3,0,0,0,0,0
3870,43,3,16,0,1,0,78,2.666666667,161,0,1,1,0
3871,25,2,0,0,0,1,25,0.9,0,0,0,0,0
3872,40,2,16,1,0,0,125,1.9,0,0,1,0,0
3873,53,2,29,0,0,1,63,1,0,0,0,1,0
3874,54,1,30,0,0,1,54,1.6,185,0,0,1,0
3875,36,2,12,1,0,0,92,0,184,0,0,0,0
3876,26,2,2,1,0,0,119,0.6,381,0,1,1,0
3877,35,1,11,0,1,0,40,2.4,0,0,0,1,0
3878,29,1,4,1,0,0,41,1,0,0,0,0,0
3879,35,2,11,1,0,0,81,0,0,0,1,1,0
3880,28,3,4,1,0,0,101,2.5,270,0,0,0,0
3881,48,4,24,0,1,0,25,0.5,0,0,0,0,0
3882,46,1,20,0,1,0,55,1.5,0,1,0,0,0
3883,31,1,7,0,0,1,43,2.1,166,0,1,0,0
3884,40,2,16,0,1,0,98,1.8,98,0,0,1,0
3885,27,4,1,0,0,1,112,2.3,402,0,1,1,0
3886,32,4,2,0,0,1,69,4,102,0,0,1,0
3887,67,4,43,0,1,0,79,1.7,215,0,1,1,0
3888,24,2,-2,1,0,0,118,7.2,0,1,0,1,0
3889,45,3,18,0,1,0,81,2.666666667,251,0,1,1,0
3890,26,1,0,0,1,0,19,0.1,121,0,0,1,0
3891,42,2,17,0,0,1,139,2.9,0,0,0,1,1
3892,65,3,40,0,1,0,63,0.5,0,0,0,1,0
3893,59,2,33,1,0,0,102,1.4,0,0,0,1,0
3894,30,4,5,0,1,0,40,1.7,0,0,0,1,0
3895,32,1,6,1,0,0,44,0.3,81,0,1,1,0
3896,36,3,12,1,0,0,59,2,216,0,0,0,0
3897,48,2,24,1,0,0,224,6.666666667,0,0,1,1,0
3898,56,2,31,0,0,1,64,2.3,0,0,0,0,0
3899,44,2,20,1,0,0,129,3.3,0,0,0,1,0
3900,60,1,34,1,0,0,43,1.4,0,0,1,1,0
3901,51,3,27,1,0,0,12,0.4,0,1,1,1,0
3902,34,3,10,0,1,0,53,2.6,0,0,0,1,0
3903,45,2,21,0,0,1,39,2.1,0,0,1,0,0
3904,47,1,23,1,0,0,65,0,0,0,0,0,0
3905,29,1,5,0,0,1,18,0.4,94,0,1,1,0
3906,52,1,28,0,0,1,55,1.6,0,0,0,0,0
3907,61,1,35,0,0,1,60,2.5,0,0,0,1,0
3908,40,2,14,1,0,0,42,0.3,187,0,0,1,0
3909,24,3,0,0,1,0,44,0.1,0,0,0,0,0
3910,33,2,7,1,0,0,111,1.3,0,0,0,1,0
3911,33,1,8,1,0,0,62,1,0,0,0,1,0
3912,52,2,26,0,0,1,44,0.8,148,0,1,0,0
3913,40,1,14,0,0,1,69,1.5,0,0,0,0,0
3914,45,3,20,0,0,1,62,0.8,172,0,0,1,0
3915,27,1,3,0,1,0,35,1.8,0,0,0,0,0
3916,38,1,13,1,0,0,91,2.8,0,0,1,1,0
3917,50,1,26,1,0,0,12,0.2,96,0,0,0,0
3918,41,3,15,1,0,0,89,0.1,292,0,0,1,0
3919,60,4,34,0,1,0,65,1.7,0,1,0,1,0
3920,64,2,34,0,0,1,179,4.5,400,0,0,0,1
3921,34,2,8,0,0,1,82,1.5,0,1,1,1,0
3922,30,1,6,1,0,0,48,1.2,0,0,0,1,0
3923,31,4,4,0,1,0,20,1.5,0,0,0,1,0
3924,41,1,15,0,0,1,91,2.8,330,1,0,1,0
3925,61,2,37,1,0,0,122,6,0,0,0,1,0
3926,42,1,18,0,0,1,22,1.4,0,0,0,1,0
3927,48,2,23,1,0,0,43,1.3,0,0,0,1,0
3928,59,4,34,1,0,0,38,1.7,0,0,1,0,0
3929,57,3,33,1,0,0,61,2.666666667,0,0,0,1,0
3930,37,4,13,0,1,0,33,0.4,0,0,0,0,0
3931,53,1,27,1,0,0,145,2.9,345,0,0,0,0
3932,53,1,27,1,0,0,170,1,0,0,0,1,0
3933,26,3,2,0,1,0,55,0.7,0,0,0,1,0
3934,39,1,14,0,0,1,40,2.5,0,0,0,1,0
3935,35,2,11,1,0,0,68,0,126,0,1,0,0
3936,59,3,33,1,0,0,53,2.5,0,0,0,1,0
3937,43,3,18,0,0,1,63,0.8,0,1,0,0,0
3938,39,2,15,1,0,0,123,2.2,92,0,1,0,0
3939,49,2,24,1,0,0,13,0,0,0,0,1,0
3940,47,4,23,1,0,0,12,0.2,102,0,1,0,0
3941,41,2,17,1,0,0,53,2.5,102,0,0,1,0
3942,57,1,33,0,1,0,79,2.7,294,0,1,1,0
3943,42,1,17,0,1,0,89,0.1,170,0,0,1,0
3944,61,1,36,0,1,0,188,9.3,0,0,0,0,1
3945,56,3,26,0,0,1,62,1.4,0,0,0,1,0
3946,29,3,3,0,0,1,123,5.6,428,0,0,1,1
3947,25,3,-1,0,1,0,40,2.4,0,0,0,1,0
3948,32,4,8,0,0,1,119,5,0,0,0,1,1
3949,37,4,12,0,1,0,123,3.1,253,0,1,1,1
3950,31,1,5,0,1,0,23,0.4,0,0,1,1,0
3951,38,1,14,0,0,1,62,1.5,255,0,0,1,0
3952,40,3,14,1,0,0,69,2.1,106,0,0,1,0
3953,61,2,36,1,0,0,124,3.9,0,1,1,0,0
3954,50,4,26,0,0,1,52,0.1,0,0,0,0,0
3955,32,2,7,1,0,0,134,3.1,0,0,0,0,0
3956,62,1,36,0,1,0,58,0.8,0,0,0,0,0
3957,62,3,37,0,1,0,45,0.5,200,0,1,1,0
3958,40,4,15,0,1,0,75,1.1,0,0,0,1,0
3959,59,4,34,0,1,0,23,0.4,78,0,0,0,0
3960,43,3,19,1,0,0,123,1.3,0,0,0,1,1
3961,62,3,37,1,0,0,48,2.2,0,0,0,0,0
3962,48,1,22,1,0,0,145,0.3,140,0,0,1,0
3963,29,1,5,0,0,1,31,1,0,0,0,0,0
3964,58,3,32,0,0,1,38,2.2,0,0,0,1,0
3965,43,4,18,0,0,1,78,1.9,0,0,0,0,0
3966,39,2,15,1,0,0,94,1.9,0,0,0,1,0
3967,33,1,7,0,0,1,84,2.9,0,0,0,1,0
3968,40,1,15,0,0,1,22,0.6,0,0,0,1,0
3969,28,4,3,1,0,0,78,0.2,0,0,1,1,0
3970,38,3,11,0,1,0,75,2.333333333,0,0,0,1,0
3971,65,3,40,1,0,0,71,2.2,0,0,1,0,0
3972,35,1,11,0,0,1,24,0.5,0,0,1,1,0
3973,29,2,5,1,0,0,112,4.333333333,0,0,1,1,0
3974,61,1,35,0,1,0,53,2.8,167,0,0,1,0
3975,46,1,21,0,0,1,41,0.5,0,0,0,0,0
3976,50,1,23,0,1,0,25,0.5,0,0,0,1,0
3977,60,4,33,0,1,0,42,2.5,194,0,0,1,0
3978,54,3,27,0,1,0,51,1,113,1,1,1,0
3979,43,2,18,0,1,0,19,0.3,0,0,0,1,0
3980,38,2,14,1,0,0,90,0,258,1,1,1,0
3981,46,4,22,0,1,0,89,1.4,0,0,0,1,0
3982,64,3,39,1,0,0,22,0.5,0,1,1,1,0
3983,24,1,0,1,0,0,119,1.5,0,0,0,1,0
3984,39,4,13,0,0,1,93,3.6,0,0,0,1,1
3985,34,4,8,1,0,0,18,0.3,0,0,0,0,0
3986,65,1,40,0,0,1,32,1.1,120,0,0,1,0
3987,38,3,14,0,0,1,182,2.6,0,0,1,1,1
3988,62,2,36,0,0,1,19,0.2,0,0,1,1,0
3989,59,1,35,0,0,1,85,3.4,0,0,1,0,1
3990,49,4,25,0,1,0,90,1.4,0,1,0,1,0
3991,57,2,32,1,0,0,59,3.7,134,0,0,1,0
3992,64,1,38,1,0,0,84,2,0,0,0,0,0
3993,47,2,22,0,1,0,95,3.9,0,0,0,0,1
3994,30,3,6,0,0,1,13,0.9,0,0,0,1,0
3995,42,4,18,1,0,0,88,0.8,0,0,1,1,0
3996,53,2,28,0,0,1,34,0.6,0,0,1,1,0
3997,50,4,24,0,0,1,11,0.6,0,0,1,0,0
3998,62,4,38,0,1,0,80,1.7,0,0,0,0,0
3999,34,1,10,1,0,0,41,1.333333333,0,0,1,0,0
4000,47,2,21,0,0,1,90,0.8,0,0,0,0,0
4001,62,3,37,0,0,1,93,3,0,0,1,1,1
4002,61,4,35,0,1,0,81,1.9,0,0,0,0,0
4003,59,2,34,1,0,0,60,2.8,0,0,0,1,0
4004,47,3,21,0,1,0,39,0.6,0,0,1,1,0
4005,65,3,39,0,1,0,22,0.7,0,0,0,0,0
4006,56,2,32,1,0,0,32,0.8,79,1,0,1,0
4007,56,1,32,0,0,1,28,1.2,0,0,0,1,0
4008,31,2,7,0,1,0,35,1,0,0,1,0,0
4009,61,3,31,0,0,1,154,7.5,351,0,1,1,1
4010,42,2,18,1,0,0,189,7.6,0,0,0,1,0
4011,44,4,19,0,0,1,40,1.9,84,0,0,0,0
4012,47,2,21,0,1,0,88,1.7,0,0,0,1,0
4013,30,2,6,1,0,0,124,0.6,0,0,0,1,0
4014,62,2,38,0,0,1,23,0.3,0,0,0,0,0
4015,56,4,32,1,0,0,23,0.7,0,0,1,1,0
4016,25,2,-1,1,0,0,139,2,0,0,1,0,0
4017,53,4,28,1,0,0,173,2.7,427,0,0,1,1
4018,26,4,0,0,0,1,42,1.3,153,0,0,1,0
4019,59,1,35,1,0,0,161,2.9,160,0,1,0,0
4020,62,3,36,0,1,0,28,0.7,0,0,0,1,0
4021,58,4,32,0,0,1,191,5.2,194,0,1,0,1
4022,40,2,14,1,0,0,42,0.3,106,0,1,0,0
4023,35,4,5,0,0,1,81,4,0,0,0,1,0
4024,51,3,25,1,0,0,175,0.7,312,0,0,0,1
4025,41,3,15,1,0,0,82,0.1,0,0,0,1,0
4026,51,1,27,0,0,1,53,1.8,0,0,1,0,0
4027,27,3,1,1,0,0,142,5.5,0,0,0,0,1
4028,46,4,21,0,0,1,42,1.9,0,0,0,1,0
4029,46,4,20,1,0,0,64,2.9,189,0,0,0,0
4030,31,2,5,1,0,0,90,1.3,0,1,0,1,0
4031,58,1,32,0,1,0,44,0.8,0,0,0,0,0
4032,42,1,18,0,0,1,29,0.3,0,0,0,1,0
4033,59,2,35,1,0,0,93,1.6,0,0,1,0,0
4034,54,3,24,0,0,1,69,1.4,132,0,0,1,0
4035,35,2,11,0,1,0,82,1.7,0,0,1,1,0
4036,34,2,9,0,0,1,180,6.5,0,0,0,1,1
4037,46,2,21,0,0,1,13,0.7,0,0,0,1,0
4038,52,1,28,1,0,0,72,0,178,0,0,0,0
4039,55,3,30,1,0,0,54,1.7,0,0,0,1,0
4040,34,1,9,1,0,0,104,4.6,0,0,1,1,0
4041,57,2,32,0,1,0,44,1.9,157,0,0,0,0
4042,45,1,19,1,0,0,40,0.2,0,1,1,1,0
4043,29,2,3,1,0,0,190,4.5,246,0,1,1,0
4044,49,4,23,1,0,0,64,2.6,0,0,1,1,0
4045,36,2,11,0,1,0,9,0.3,99,1,0,0,0
4046,57,4,31,0,1,0,38,0.7,0,0,0,1,0
4047,25,3,0,0,0,1,72,2.6,0,0,0,1,0
4048,43,1,17,1,0,0,82,5.2,79,0,0,1,0
4049,27,2,2,0,0,1,48,1.6,119,1,0,1,0
4050,54,4,28,0,0,1,82,2.6,294,0,0,0,0
4051,53,2,26,0,1,0,14,1,83,0,0,0,0
4052,55,1,29,1,0,0,162,2.9,0,0,1,1,0
4053,43,2,19,1,0,0,54,1.7,0,0,0,1,0
4054,35,2,11,1,0,0,90,0,0,0,0,0,0
4055,59,4,34,1,0,0,64,1.7,0,0,0,0,0
4056,42,3,18,0,0,1,65,2.1,0,0,1,1,0
4057,51,2,25,1,0,0,113,6.3,0,0,0,0,0
4058,57,2,32,0,0,1,38,2.1,0,0,0,0,0
4059,39,1,15,0,0,1,65,1.5,0,0,0,0,0
4060,53,4,27,0,0,1,39,1.5,0,0,0,1,0
4061,31,2,6,1,0,0,174,6.7,0,0,1,1,0
4062,33,2,3,0,0,1,59,1.75,0,0,0,1,0
4063,38,2,14,1,0,0,43,1.7,0,0,0,1,0
4064,47,2,21,0,0,1,24,0.1,0,0,1,0,0
4065,63,1,39,0,1,0,50,0,166,0,0,0,0
4066,44,1,19,0,0,1,68,3.7,0,0,0,1,0
4067,61,3,37,0,0,1,61,2,0,0,0,1,0
4068,52,4,28,0,1,0,21,0.5,0,0,0,1,0
4069,59,2,34,0,1,0,21,0.5,0,0,0,1,0
4070,56,4,32,1,0,0,31,1.3,0,0,0,0,0
4071,58,4,33,1,0,0,70,0.7,0,1,0,0,0
4072,30,3,6,0,1,0,25,1,135,0,1,0,0
4073,42,1,17,0,0,1,78,1,0,0,0,1,0
4074,51,1,27,1,0,0,19,0.2,0,0,0,0,0
4075,60,1,35,0,0,1,23,0.3,0,0,0,1,0
4076,30,4,4,1,0,0,40,0.8,0,0,0,1,0
4077,49,1,23,0,0,1,22,0.3,0,0,0,0,0
4078,26,4,0,0,1,0,71,1.8,0,1,0,1,0
4079,36,1,12,0,1,0,58,3.6,0,0,0,0,0
4080,65,3,40,1,0,0,75,2.2,0,0,0,1,0
4081,27,1,0,0,1,0,40,2,110,0,1,0,0
4082,60,1,35,0,0,1,155,1.5,0,0,1,0,1
4083,32,4,6,0,1,0,83,2.2,0,0,0,0,0
4084,46,3,20,1,0,0,99,1.1,0,0,0,0,0
4085,60,1,36,0,1,0,59,0,0,1,0,0,0
4086,28,3,2,0,1,0,53,2.4,0,0,0,1,0
4087,50,4,26,1,0,0,11,0.2,0,1,0,0,0
4088,52,4,28,0,0,1,179,4.2,0,0,0,0,1
4089,29,2,-1,0,0,1,71,1.75,0,0,0,0,0
4090,30,4,4,0,0,1,85,2.1,0,0,0,1,0
4091,42,3,18,0,0,1,49,2.1,0,1,0,1,0
4092,32,2,6,1,0,0,122,1.3,0,0,1,1,0
4093,40,2,15,1,0,0,171,3.3,0,0,0,1,0
4094,49,2,24,0,1,0,138,2.2,0,0,0,1,1
4095,53,4,23,0,0,1,8,0.4,0,1,0,1,0
4096,42,4,17,1,0,0,59,0.4,0,0,0,1,0
4097,38,3,14,1,0,0,49,2.8,0,0,0,0,0
4098,60,2,34,1,0,0,92,2,0,0,0,0,0
4099,27,4,3,1,0,0,75,0,0,0,0,0,0
4100,61,1,35,0,1,0,60,2.8,0,0,1,1,0
4101,27,2,2,0,1,0,41,1.7,0,0,0,1,0
4102,45,3,21,0,1,0,40,0.6,0,0,1,1,0
4103,41,2,16,1,0,0,81,0.4,146,0,1,1,0
4104,44,1,20,0,0,1,52,0.8,196,0,1,0,0
4105,38,4,14,1,0,0,25,1,0,0,0,0,0
4106,39,1,15,1,0,0,139,3.4,353,0,0,1,0
4107,48,1,22,0,1,0,54,1.2,0,0,0,0,0
4108,47,1,22,1,0,0,81,2.9,0,0,1,0,0
4109,64,3,39,1,0,0,73,2.2,0,1,1,0,0
4110,27,4,0,0,0,1,30,1,0,0,1,1,0
4111,66,3,41,1,0,0,59,2.4,0,0,0,0,0
4112,43,3,17,1,0,0,21,1.5,0,0,0,0,0
4113,34,3,9,0,1,0,65,0.7,104,0,0,1,0
4114,28,3,2,0,1,0,41,1.1,161,0,0,1,0
4115,52,4,28,0,0,1,52,0.1,121,0,0,0,0
4116,45,4,20,0,1,0,84,1.1,180,0,0,1,0
4117,24,2,-2,1,0,0,135,7.2,0,0,0,1,0
4118,39,4,14,0,0,1,18,0.2,0,1,0,0,0
4119,40,1,16,1,0,0,34,0.7,0,0,1,1,0
4120,30,4,5,0,0,1,85,1.8,0,0,0,1,0
4121,49,1,23,0,0,1,23,1.4,0,0,0,0,0
4122,53,4,27,0,1,0,65,2.8,0,0,1,0,0
4123,56,1,30,1,0,0,195,2.9,0,0,0,0,0
4124,50,4,24,1,0,0,40,2.6,89,0,0,1,0
4125,53,2,29,0,0,1,141,0.2,0,0,0,0,1
4126,60,2,34,0,1,0,95,0.7,322,0,1,1,0
4127,58,3,33,0,1,0,23,1.3,131,0,0,0,0
4128,43,2,19,0,1,0,82,1.8,0,0,1,1,0
4129,46,4,21,0,0,1,53,1.9,0,0,0,0,0
4130,29,4,3,1,0,0,10,0.4,87,0,1,1,0
4131,56,1,30,0,1,0,75,1.9,125,0,0,1,0
4132,48,4,23,0,1,0,23,0.4,122,0,0,0,0
4133,61,1,36,1,0,0,133,2.6,0,0,0,1,0
4134,41,1,17,1,0,0,129,3.4,0,0,1,0,0
4135,35,4,11,0,1,0,85,0.1,131,0,0,0,0
4136,48,2,23,1,0,0,168,2.8,308,0,0,1,0
4137,43,4,19,0,0,1,83,2,0,0,0,1,0
4138,37,2,12,0,1,0,52,1.1,0,0,0,1,0
4139,47,1,22,1,0,0,114,0.6,0,1,1,1,0
4140,29,1,3,0,0,1,81,2.9,0,0,0,0,0
4141,63,1,38,0,1,0,32,1.5,0,0,0,0,0
4142,43,3,19,0,0,1,63,2.1,0,0,0,0,0
4143,57,3,32,0,0,1,70,1.6,0,0,0,0,0
4144,55,2,31,1,0,0,20,0.3,0,0,0,1,0
4145,47,2,23,1,0,0,138,3.3,0,0,1,1,0
4146,58,4,34,0,1,0,63,1.6,0,0,0,0,0
4147,53,1,28,0,0,1,85,1.3,118,0,0,1,0
4148,59,2,35,0,1,0,180,6.5,0,1,1,1,1
4149,46,4,22,0,0,1,80,2,0,0,0,1,0
4150,41,1,15,0,0,1,53,0.7,0,0,0,1,0
4151,46,2,20,0,1,0,72,1.7,75,0,0,1,0
4152,44,3,18,1,0,0,123,5.9,0,0,1,1,1
4153,44,2,18,0,0,1,91,0.8,0,0,0,1,0
4154,50,2,26,1,0,0,148,6.8,0,0,0,1,0
4155,51,2,25,0,0,1,163,1.3,0,0,0,1,1
4156,55,4,30,0,0,1,28,0.1,149,0,1,1,0
4157,37,1,12,1,0,0,193,8.6,0,0,0,0,0
4158,34,3,10,0,0,1,22,0.9,0,0,0,1,0
4159,59,4,34,1,0,0,74,0.7,0,0,1,1,0
4160,45,4,20,0,0,1,70,1.9,0,0,1,1,0
4161,30,1,4,0,1,0,11,0.1,0,0,1,1,0
4162,32,3,8,0,1,0,61,2.6,0,0,0,0,0
4163,61,1,37,1,0,0,41,0.8,0,0,1,1,0
4164,54,4,28,0,1,0,108,1.9,0,0,0,1,1
4165,35,4,10,0,0,1,23,1.1,0,0,1,0,0
4166,63,2,38,0,0,1,135,3.8,183,0,0,0,1
4167,66,2,40,0,0,1,30,0.7,86,0,0,0,0
4168,48,4,24,0,1,0,144,3.5,0,0,0,0,1
4169,60,4,34,1,0,0,139,0.4,0,0,0,1,1
4170,41,2,17,0,0,1,143,2.7,209,0,0,1,1
4171,31,1,7,1,0,0,44,1.2,0,0,1,1,0
4172,58,4,31,0,1,0,49,2.5,0,0,0,1,0
4173,67,4,42,0,1,0,75,0.1,182,0,0,1,0
4174,35,2,9,1,0,0,43,0.3,0,0,0,1,0
4175,40,3,14,0,0,1,59,0.5,0,0,0,1,0
4176,42,3,17,1,0,0,154,4.9,0,0,1,1,1
4177,44,1,18,0,0,1,75,0.7,0,0,1,0,0
4178,47,1,23,0,1,0,75,2.6,0,0,1,0,0
4179,59,2,35,1,0,0,88,1.6,278,0,0,0,0
4180,29,1,3,0,0,1,91,3.4,0,0,0,0,1
4181,36,1,6,0,0,1,11,0.666666667,0,1,1,1,0
4182,47,1,22,0,0,1,22,0.4,0,0,0,1,0
4183,55,2,29,0,0,1,49,0.8,220,0,1,0,0
4184,41,1,17,1,0,0,140,3.5,342,0,0,0,0
4185,51,2,25,0,1,0,99,2.4,0,0,0,0,0
4186,26,2,2,1,0,0,82,2.5,199,0,0,0,0
4187,33,4,9,1,0,0,10,1,81,0,1,0,0
4188,30,4,5,0,1,0,109,2.2,103,0,1,0,0
4189,30,4,4,0,0,1,45,1.3,0,0,0,0,0
4190,45,2,19,0,1,0,93,1.7,0,0,0,0,0
4191,40,3,16,0,1,0,89,3.9,216,1,0,1,1
4192,42,3,15,0,1,0,39,1,132,0,0,0,0
4193,50,1,26,1,0,0,21,0.2,89,0,0,1,0
